fort-street-brewery-lincoln-park,Fort Street Brewery,brewpub,1660 Fort St,,,Lincoln Park,Michigan,,48146-1909,http://www.fortstreetbeer.com,3133899620,2018-07-24,2018-08-24,United States,-83.17610229,42.25215845,
founders-brewing-co-detroit,Founders Brewing Co,regional,456 Charlotte St,,,Detroit,Michigan,,48201-2640,,,2018-07-24,2018-08-24,United States,-83.0605729,42.34299565,
founders-brewing-co-grand-rapids,Founders Brewing Co,regional,235 Grandville Ave SW,,,Grand Rapids,Michigan,,49503-4037,http://www.foundersbrewing.com,6167761195,2018-07-24,2018-08-24,United States,-85.6765753,42.9524964,
founders-brewing-production-facility-grand-rapids,Founders Brewing Production Facility,regional,900 Hynes Ave SW,,,Grand Rapids,Michigan,,49507-1085,,,2018-07-24,2018-08-24,United States,-85.67523323,42.94662234,
fountain-hill-brewery-grand-rapids,Fountain Hill Brewery,brewpub,151 Fountain St NE,,,Grand Rapids,Michigan,,49503-3263,,6162343690,2018-07-24,2018-08-24,United States,-85.664754,42.965489,
four-leaf-brewing-clare,Four Leaf Brewing,brewpub,412 N McEwan St,,,Clare,Michigan,,48617-1403,http://www.fourleafcraftbeer.com,9894246114,2018-07-24,2018-08-24,United States,-84.7683591,43.8256884,
frankenmuth-brewing-co-frankenmuth,Frankenmuth Brewing Co,micro,425 S Main St,,,Frankenmuth,Michigan,,48734-1615,http://www.frankenmuthbrewery.com,2489309440,2018-07-24,2018-08-24,United States,-83.73929404,43.32893336,
gallery-brewery-portland,Gallery Brewery,brewpub,143 Kent St,,,Portland,Michigan,,48875-1456,http://www.thegallerybrewery.com,5175269060,2018-07-24,2018-08-24,United States,-84.90284271,42.86985871,
ghost-isle-brewing-company-new-buffalo,Ghost Isle Brewing Company,planning,,,,New Buffalo,Michigan,,49117,,2195611219,2018-07-24,2018-08-11,United States,,,
glass-creek-winery-hastings,Glass Creek Winery,micro,450 N Whitmore Rd,,,Hastings,Michigan,,49058-9791,http://www.glasscreekwinery.com,2699482752,2018-07-24,2018-08-11,United States,,,
gonzo-s-bigdogg-brewery-kalamazoo,Gonzo's BigDogg Brewery,brewpub,140 S Westnedge Ave,,,Kalamazoo,Michigan,,49007-4600,http://www.gonzosbiggdoggbrewing.com,2693822739,2018-07-24,2018-08-24,United States,-85.59008261,42.2908852,
grand-armory-brewing-co-grand-haven,Grand Armory Brewing Co,micro,17 S 2nd St,,,Grand Haven,Michigan,,49417-3328,http://www.grandarmorybrewing.com,6164147822,2018-07-24,2018-08-24,United States,-86.2312558,43.06378759,
grand-armory-brewing-production-facility-grand-haven,Grand Armory Brewing Production Facility,micro,1734 Airpark Dr,,,Grand Haven,Michigan,,49417-8943,,3106978958,2018-07-24,2018-08-24,United States,-86.19774282,43.03862147,
grand-rapids-brewing-company-grand-rapids,Grand Rapids Brewing Company,brewpub,1 Ionia Ave SW Ste 100,,,Grand Rapids,Michigan,,49503-5122,http://www.grbrewingcompany.com,6164587000,2018-07-24,2018-08-11,United States,,,
grand-river-brewery-jackson,Grand River Brewery,brewpub,117 W Louis Glick Hwy,,,Jackson,Michigan,,49201-1327,http://www.grandrivermarketplace.com,5179622427,2018-07-24,2018-08-24,United States,-84.406597,42.249334,
grand-river-brewery-marshall,Grand River Brewery,planning,,,,Marshall,Michigan,,49068-1521,,,2018-07-24,2018-08-11,United States,,,
grande-mere-inn-cranberry-bog-bar-stevensville,Grande Mere Inn / Cranberry Bog Bar,brewpub,5800 Red Arrow Hwy,,,Stevensville,Michigan,,49127-1118,http://www.grandemereinn.com,2694293591,2018-07-24,2018-08-24,United States,-86.5287857,42.01274111,
granite-city-food-brewery-28-troy,Granite City Food & Brewery (#28),brewpub,699 W Big Beaver Rd,,,Troy,Michigan,,48084-4920,http://www.gcfb.com,2485191040,2018-07-24,2018-08-24,United States,-83.1616138,42.56225169,
granite-city-food-brewery-32-northville,Granite City Food & Brewery (#32),brewpub,39603 Traditions Dr,,,Northville,Michigan,,48168-9496,http://www.gcfb.net,2486623400,2018-07-24,2018-08-11,United States,,,
granite-city-food-brewery-detroit,Granite City Food & Brewery,brewpub,100 Renaissance Ctr,,,Detroit,Michigan,,48243-1114,,,2018-07-24,2018-08-24,United States,-83.04053931,42.32916295,
gravel-bottom-craft-brewery-ada,Gravel Bottom Craft Brewery,micro,452 Ada Dr SE,,,Ada,Michigan,,49301,http://www.gravelbottom.com,6169207398,2018-07-24,2018-08-24,United States,-85.4857858,42.955144,
great-baraboo-brewing-co-clinton-township,Great Baraboo Brewing Co,brewpub,35905 Utica Rd,,,Clinton Township,Michigan,,48035-2155,http://www.greatbaraboo.com,5867927397,2018-07-24,2018-08-24,United States,-82.96514018,42.56028034,
great-legs-winery-brewery-and-distillery-holland,"Great Legs Winery, Brewery, and Distillery",micro,332 E Lakewood Blvd,,,Holland,Michigan,,49424-3306,http://www.greatlegswinery.com,6169169729,2018-07-24,2018-08-11,United States,,,
green-bird-cellars-and-organic-farms-northport,Green Bird Cellars and Organic Farms,micro,9825 E Engles Rd,,,Northport,Michigan,,49670-9408,http://www.greenbirdcellars.com,2313865636,2018-07-24,2018-08-11,United States,,,
greenbush-annex-sawyer,Greenbush Annex,micro,5870 Sawyer Rd,,,Sawyer,Michigan,,49125,,,2018-07-24,2018-08-24,United States,-86.59404729,41.88540971,
greenbush-brewing-co-sawyer,Greenbush Brewing Co,micro,5885 Sawyer Rd,,,Sawyer,Michigan,,49125-9380,http://greenbushbrewing.com,2694051076,2018-07-24,2018-08-24,United States,-86.59431314,41.88557686,
greyline-brewing-grand-rapids,Greyline Brewing,brewpub,1727 Alpine Ave NW,,,Grand Rapids,Michigan,,49504-,,6168213786,2018-07-24,2018-08-24,United States,-85.68843549,42.99474375,
griffin-claw-brewing-co-birmingham,Griffin Claw Brewing Co,micro,575 S Eton St,,,Birmingham,Michigan,,48009-6824,http://www.griffinclawbrewingcompany.com,,2018-07-24,2018-08-24,United States,-83.19546429,42.5434572,
grizzly-peak-brewing-co-ann-arbor,Grizzly Peak Brewing Co,brewpub,120 W Washington St Ste 1,,,Ann Arbor,Michigan,,48104-1356,http://www.grizzlypeak.net,7347417325,2018-07-24,2018-08-11,United States,,,
guardian-brewing-company-saugatuck,Guardian Brewing Company,planning,,,,Saugatuck,Michigan,,49453,http://www.guardianbrewingco.com,8125213611,2018-07-24,2018-08-11,United States,,,
harmony-brewing-co-grand-rapids,Harmony Brewing Co,brewpub,1551 Lake Dr SE,,,Grand Rapids,Michigan,,49506-2705,,6162330063,2018-07-24,2018-08-24,United States,-85.63066846,42.95501346,
harmony-brewing-company-harmony-hall-grand-rapids,Harmony Brewing Company - Harmony Hall,brewpub,401 Stocking Ave NW,,,Grand Rapids,Michigan,,49504-5501,,,2018-07-24,2018-08-24,United States,-85.684118,42.970732,
harpers-restaurant-and-brewpub-east-lansing,Harpers Restaurant and Brewpub,brewpub,131 Albert Ave,,,East Lansing,Michigan,,48823-4315,http://www.harpersbrewpub.com,5173334040,2018-07-24,2018-08-24,United States,-84.48282452,42.73626665,
harsens-island-beer-co-marysville,Harsens Island Beer Co.,brewpub,808 Gratiot Blvd,,,Marysville,Michigan,,48040-1127,,,2018-07-24,2018-08-24,United States,-82.47149301,42.92247389,
hawkpeak-brewing-company-dba-grand-haven-brew-house-grand-haven,HawkPeak Brewing Company DBA Grand Haven Brew House,brewpub,101 Washington Ave # 2B,,,Grand Haven,Michigan,,49417-1302,http://www.grandhavenbrewhouse.com,6166072060,2018-07-24,2018-08-11,United States,,,
haymarket-brewery-and-taproom-bridgman,Haymarket Brewery and Taproom,micro,9301 Red Arrow Hwy,,,Bridgman,Michigan,,49106-9558,,3126380707,2018-07-24,2018-08-24,United States,-86.55947806,41.94715363,
heavenly-vineyards-morley,Heavenly Vineyards,micro,15946 Jefferson Rd,,,Morley,Michigan,,49336-9705,http://heavenlyvineyards.weebly.com,6167102751,2018-07-24,2018-08-24,United States,-85.463503,43.489827,
hereford-and-hops-steakhouse-and-brewpub-escanaba,Hereford and Hops Steakhouse and Brewpub,brewpub,624 Ludington St,,,Escanaba,Michigan,,49829-3844,http://www.herefordandhops.com,9067891945,2018-07-24,2018-08-24,United States,-87.0564571,45.7458964,
hideout-brewing-co-grand-rapids,Hideout Brewing Co,brewpub,3113 Plaza Dr NE,,,Grand Rapids,Michigan,,49525-2901,http://www.hideoutbrewing.com,6163619658,2018-07-24,2018-08-11,United States,,,
hillsdale-brewing-company-hillsdale,Hillsdale Brewing Company,brewpub,25 Hillsdale St,,,Hillsdale,Michigan,,49242-1208,,5172128182,2018-07-24,2018-08-24,United States,-84.63154725,41.92470888,
homegrown-brewing-company-oxford,HomeGrown Brewing Company,brewpub,28 N Washington St,,,Oxford,Michigan,,48371-4665,http://www.homegrownbrewco.com,2488918290,2018-07-24,2018-08-24,United States,-83.26650386,42.82656071,
homes-brewery-ann-arbor,HOMES Brewery,brewpub,2321 Jackson Ave,,,Ann Arbor,Michigan,,48103-3814,http://www.homesbrewery.com,7349546637,2018-07-24,2018-08-24,United States,-83.77845211,42.28032635,
hometown-cellars-winery-brewery-ithaca,Hometown Cellars Winery & Brewery,micro,108 E Center St Ste D,,,Ithaca,Michigan,,48847-1453,http://www.hometowncellars.com,9898756010,2018-07-24,2018-08-11,United States,,,
hop-head-farms-brewing-llc-baroda,"Hop Head Farms Brewing, LLC",planning,,,,Baroda,Michigan,,49101-9351,,,2018-07-24,2018-08-11,United States,,,
hop-lot-brewing-co-suttons-bay,Hop Lot Brewing Co.,brewpub,658 S West Bay Shore Dr,,,Suttons Bay,Michigan,,49682-9587,http://www.hoplotbrewing.com,2318664445,2018-07-24,2018-08-11,United States,,,
hopcat-grand-rapids,Hopcat,brewpub,25 Ionia Ave SW Ste 100,,,Grand Rapids,Michigan,,49503-4179,http://www.hopcat.com,6164514677,2018-07-24,2018-08-11,United States,,,
hops-bitters-and-mash-allen-park,"Hops, Bitters, And Mash",planning,,,,Allen Park,Michigan,,48101-2539,,,2018-07-24,2018-08-11,United States,,,
howell-s-mainstreet-winery-brewery-pizzeria-howell,"Howell's MainStreet Winery, Brewery & Pizzeria",brewpub,201 W Grand River Ave,,,Howell,Michigan,,48843-2238,http://www.howellsmainstreetwinery.com,5175459463,2018-07-24,2018-08-24,United States,-83.93080102,42.60768396,
hunter-s-ale-house-mount-pleasant,Hunter's Ale House,brewpub,4855 E Blue Grass Rd,,,Mount Pleasant,Michigan,,48858-7527,,9897792626,2018-07-24,2018-08-11,United States,,,
ironbark-brewery-jackson,Ironbark Brewery,micro,2610 Kibby Rd,,,Jackson,Michigan,,49203-4908,,5177487988,2018-07-24,2018-08-24,United States,-84.43762976,42.2188971,
jaden-james-brewery-the-cascade-winery-grand-rapids,Jaden James Brewery @ The Cascade Winery,brewpub,4665 Broadmoor Ave SE Ste 135,,,Grand Rapids,Michigan,,49512-5387,http://jadenjamesbrewery.com,6166564665,2018-07-24,2018-08-24,United States,-85.583194,42.909899,
jamesport-brewing-co-ludington,Jamesport Brewing Co,brewpub,410 S James St,,,Ludington,Michigan,,49431-2159,http://www.jamesportbrewingcompany.com,2318452522,2018-07-24,2018-08-24,United States,-86.44787302,43.95168567,
jamex-brewing-co-saint-clair-shores,Jamex Brewing Co,micro,21721 Harper Ave,,,Saint Clair Shores,Michigan,,48080-2213,http://www.jamexbrewing.com,5869442030,2018-07-24,2018-08-24,United States,-82.8986171,42.5171113,
jasper-ridge-brewing-co-ishpeming,Jasper Ridge Brewing Co,brewpub,1075 Country Ln Ste 100,,,Ishpeming,Michigan,,49849-3402,http://www.countryvillageresort.com/httpdocs/html/brewery.html,9064856017,2018-07-24,2018-08-24,United States,-87.6791485,46.50148242,
jolly-pumpkin-artisan-ales-dexter,Jolly Pumpkin Artisan Ales,micro,2319 Bishop Cir E,,,Dexter,Michigan,,48130-1567,http://www.jollypumpkin.com,7344264962,2018-07-24,2018-08-24,United States,-83.87683682,42.32487277,
jolly-pumpkin-cafe-and-brewery-ann-arbor,Jolly Pumpkin Cafe and Brewery,brewpub,311 S Main St,,,Ann Arbor,Michigan,,48104-2107,http://www.jollypumpkin.com,7349132730,2018-07-24,2018-08-24,United States,-83.7484551,42.2791598,
jolly-pumpkin-pizzeria-and-brewery-grand-rapids,Jolly Pumpkin Pizzeria and Brewery,brewpub,428 Bridge St NW,,,Grand Rapids,Michigan,,49504,,6164194676,2018-07-24,2018-08-24,United States,-85.6800865,42.970511,
jolly-pumpkin-restaurant-brewery-distillery-traverse-city,"Jolly Pumpkin Restaurant, Brewery & Distillery",micro,13512 Peninsula Dr Old Mission Peninsula,,,Traverse City,Michigan,,49686-9717,http://www.jollypumpkin.com,2312234333,2018-07-24,2018-08-11,United States,,,
kelsey-block-brewing-company-three-rivers,Kelsey Block Brewing Company,brewpub,41 N Main St,,,Three Rivers,Michigan,,49093-1531,http://www.kelseyblock.com,2697183667,2018-07-24,2018-08-24,United States,-85.63333961,41.94474661,
keweenaw-brewing-co-houghton,Keweenaw Brewing Co,micro,408 Shelden Ave,,,Houghton,Michigan,,49931-2138,http://www.keweenawbrewing.com,9064825596,2018-07-24,2018-08-24,United States,-88.5687729,47.1219857,
keweenaw-brewing-co-production-facility-houghton,Keweenaw Brewing Co - Production Facility,micro,408 Shelden Ave,,,Houghton,Michigan,,49931,http://www.keweenawbrewing.com,9064821937,2018-07-24,2018-08-24,United States,-88.5687729,47.1219857,
kickstand-brewing-co-commerce-township,Kickstand Brewing Co,brewpub,3050 Union Lake Rd Ste 4A,,,Commerce Township,Michigan,,48382-4543,http://www.kickstandbrewingco.com,2483015941,2018-07-24,2018-08-11,United States,,,
kitzingen-brewery-wyoming,Kitzingen Brewery,brewpub,1760 44th St SW Ste 8,,,Wyoming,Michigan,,49519-6422,http://www.Kitzingen-Brewery.com,6168055077,2018-07-24,2018-08-11,United States,,,
kuhnhenn-brewing-co-warren,Kuhnhenn Brewing Co,micro,5919 Chicago Rd,,,Warren,Michigan,,48092-1606,http://www.kuhnhenn.beer,5869798361,2018-07-24,2018-08-24,United States,-83.023691,42.523306,
kuhnhenn-clinton-township-clinton-township,Kuhnhenn Clinton Township,micro,36000 Groesbeck Hwy,,,Clinton Township,Michigan,,48035-1541,,5862310249,2018-07-24,2018-08-24,United States,-82.91782739,42.56179646,
lake-ann-brewing-co-lake-ann,Lake Ann Brewing Co,micro,6535 First St,,,Lake Ann,Michigan,,49650-9549,http://www.lakeannbrewing.com,2316402327,2018-07-24,2018-08-11,United States,,,
lake-charlevoix-brewing-company-charlevoix,Lake Charlevoix Brewing Company,brewpub,111 Bridge Park Dr,,,Charlevoix,Michigan,,49720-1397,http://www.lakecharlevoixbrewing.com,2314373220,2018-07-24,2018-08-24,United States,-85.25800112,45.31728307,
lake-superior-brewing-co-grand-marais,Lake Superior Brewing Co,brewpub,N-14283 Lake Avenue,,,Grand Marais,Michigan,,49839,http://www.grandmaraismichigan.com/LSBC,9064942337,2018-07-24,2018-08-11,United States,,,
lansing-brewing-company-lansing,Lansing Brewing Company,brewpub,518 E Shiawassee St,,,Lansing,Michigan,,48912-1214,,5175996001,2018-07-24,2018-08-24,United States,-84.5455093,42.7368424,
latitude-42-portage,Latitude 42,brewpub,7842 Portage Rd Attn: Scott Freitas,,,Portage,Michigan,,49002-4472,http://www.latitude42brewingco.com,2694594242,2018-07-24,2018-08-11,United States,,,
lehmans-orchard-brewery-and-farmhouse-buchanan,Lehmans Orchard Brewery and Farmhouse,brewpub,204 N Red Bud Trl,,,Buchanan,Michigan,,49107-1366,http://www.lehmansfarmhouse.com,2693624063,2018-07-24,2018-08-24,United States,-86.35834031,41.82910596,
les-cheneaux-distillers-cedarville,Les Cheneaux Distillers,brewpub,172 S Meridian St,,,Cedarville,Michigan,,49719,http://www.lescheneauxdistillers.com,9064841213,2018-07-24,2018-08-24,United States,-84.36301089,45.99742724,
lexington-brewing-co-lexington,Lexington Brewing Co,brewpub,5475 Main St,,,Lexington,Michigan,,48450-,http://www.lexingtonbrewery.com,8103595012,2018-07-24,2018-08-24,United States,-82.530867,43.2678755,
liberty-street-brewing-co-plymouth,Liberty Street Brewing Co,micro,149 W Liberty St Ste 1,,,Plymouth,Michigan,,48170-8001,http://www.libertystreetbeer.com,2487054171,2018-07-24,2018-08-11,United States,,,
liberty-street-brewing-production-facility-livonia,Liberty Street Brewing Production Facility,micro,11721 Levan Rd,,,Livonia,Michigan,,48150-1401,,,2018-07-24,2018-08-24,United States,-83.40169843,42.36866123,
library-restaurant-bar-and-brewpub-houghton,"Library Restaurant, Bar and Brewpub",brewpub,62 Isle Royale St,,,Houghton,Michigan,,49931-1827,http://www.librarybrewpub.com,9064875882,2018-07-24,2018-08-24,United States,-88.56701063,47.12215913,
lilys-seafood-restaurant-and-brewery-royal-oak,Lilys Seafood Restaurant and Brewery,brewpub,410 S Washington Ave,,,Royal Oak,Michigan,,48067-3824,,2485915459,2018-07-24,2018-08-24,United States,-83.14668688,42.487039,
lockside-brewery-1668-winery-sault-sainte-marie,Lockside Brewery / 1668 Winery,brewpub,100 W Portage Ave,,,Sault Sainte Marie,Michigan,,49783-1920,http://1668winery.com/thebeers/,9062595035,2018-07-24,2018-08-24,United States,-84.34705,46.500695,
loggers-brewing-company-saginaw,Loggers Brewing Company,micro,1215 S River Rd,,,Saginaw,Michigan,,48609-5208,http://www.loggersbrewingcompany.com,9894013085,2018-07-24,2018-08-24,United States,-84.05193542,43.40518225,
looking-glass-brewing-company-dewitt,Looking Glass Brewing Company,brewpub,115 N Bridge St,,,Dewitt,Michigan,,48820-8901,http://www.facebook.com/DeWittBreweryProject/,5175827287,2018-07-24,2018-08-24,United States,-84.56922371,42.84243629,
lucky-girl-brewing-co-crossroads-paw-paw,Lucky Girl Brewing Co Crossroads,brewpub,34016 M 43,,,Paw Paw,Michigan,,49079-8464,http://luckygirlcrossroads.com,2696280054,2018-07-24,2018-08-11,United States,,,
ludington-bay-brewing-co-ludington,Ludington Bay Brewing Co,brewpub,515 S James St,,,Ludington,Michigan,,49431-2325,http://ludingtonbaybrewing.com,2312396690,2018-07-24,2018-08-24,United States,-86.44763415,43.95070214,
lumber-barons-brewery-bay-city,Lumber Barons Brewery,brewpub,804 E Midland St,,,Bay City,Michigan,,48706-4953,http://www.lumberbaronsbrewery.com,9898910100,2018-07-24,2018-08-11,United States,,,
lynchpin-beer-company-the-laundry-fenton,Lynchpin Beer Company / The Laundry,brewpub,115 W Shiawassee Ave,,,Fenton,Michigan,,48430-2005,http://www.lunchandbeyond.com,8106298852,2018-07-24,2018-08-24,United States,-83.70642814,42.792852,
macatawa-ale-company-holland,Macatawa Ale Company,micro,102 S River Ave,,,Holland,Michigan,,49423-2851,http://www.macatawaalecompany.com,6168487677,2018-07-24,2018-08-24,United States,-86.10911659,42.79223968,
mackinaw-brewing-co-traverse-city,Mackinaw Brewing Co,brewpub,161 E Front St,,,Traverse City,Michigan,,49684-5779,http://www.mackinawbrewing.com,2319331100,2018-07-24,2018-08-24,United States,-85.62124459,44.76426455,
mackinaw-trail-brewing-company-mackinaw-trail-winery-and-brewery-manistique,Mackinaw Trail Brewing Company / Mackinaw Trail Winery and Brewery,micro,103 W Lakeshore Dr,,,Manistique,Michigan,,49854-1579,http://www.mackinawtrailwinery.com,9063412303,2018-07-24,2018-08-24,United States,-86.2503664,45.9535761,
mcintosh-orchards-south-haven,McIntosh Orchards,micro,6431 107th Ave,,,South Haven,Michigan,,49090-9369,http://www.mcintoshorchards.com,7078783734,2018-07-24,2018-08-11,United States,,,
mds-sports-tavern-and-grill-davison,MDs Sports Tavern and Grill,brewpub,3040 N State Rd,,,Davison,Michigan,,48423-1146,http://www.mdsportstavern.com,8106536408,2018-07-24,2018-08-24,United States,-83.5173133,43.05021425,
mi-brewery-kayla-rae-cellars-rockford,MI Brewery / Kayla Rae Cellars,micro,31 Courtland St,,,Rockford,Michigan,,49341-1080,http://www.kaylaraecellars.com,6169517001,2018-07-24,2018-08-11,United States,,,
michigan-brewing-works-williamston,Michigan Brewing Works,brewpub,3435 Dietz Rd,,,Williamston,Michigan,,48895-9506,,5176557777,2018-07-24,2018-08-11,United States,,,
midland-brewing-co-midland,Midland Brewing Co,brewpub,5011 N Saginaw Road,,,Midland,Michigan,,48642,http://www.midlandbrewing.com,9892597210,2018-07-24,2018-08-24,United States,-84.2910925,43.6408678,
midtown-brewing-co-lansing,Midtown Brewing Co,micro,402 S Washington Sq,,,Lansing,Michigan,,48933-2172,http://www.midtownbrewingco.com,5179771349,2018-07-24,2018-08-11,United States,,,
mishigama-craft-brewing-ypsi-alehouse-ypsilanti,Mishigama Craft Brewing / Ypsi Alehouse,brewpub,124 Pearl St Ste 100,,,Ypsilanti,Michigan,,48197-5374,http://www.ypsialehouse.com,7344871555,2018-07-24,2018-08-11,United States,,,
mitten-brewing-co-northport-northport,Mitten Brewing Co - Northport,brewpub,112 W Nagonaba St,,,Northport,Michigan,,49670-5018,,6163182448,2018-07-24,2018-08-24,United States,-85.61801909,45.129833,
motor-city-brewing-works-detroit,Motor City Brewing Works,brewpub,470 W Canfield St,,,Detroit,Michigan,,48201-1220,http://www.motorcitybeer.com,3138322700,2018-07-24,2018-08-24,United States,-83.06603733,42.3518156,
motor-city-brewing-works-warehouse-detroit,Motor City Brewing Works Warehouse,micro,441 W Canfield St,,,Detroit,Michigan,,48201-1231,,,2018-07-24,2018-08-24,United States,-83.06474893,42.35151997,
mountain-town-brewing-co-mt-pleasant,Mountain Town Brewing Co,micro,614 W Pickard St,,,Mt Pleasant,Michigan,,48858-1504,http://www.mountaintownbrew.com,9894004666,2018-07-24,2018-08-24,United States,-84.78689552,43.61180948,
mountain-town-station-restaurant-brew-pub-mt-pleasant,Mountain Town Station Restaurant & Brew Pub,brewpub,506 W Broadway St,,,Mt Pleasant,Michigan,,48858-2441,http://www.mountaintownbrew.com,9894004666,2018-07-24,2018-08-24,United States,-84.7822205,43.604568,
new-holland-brewing-battle-creek,New Holland Brewing,planning,,,,Battle Creek,Michigan,,49017,,,2018-07-24,2018-08-11,United States,,,
new-holland-brewing-co-holland,New Holland Brewing Co,regional,66 E 8th St,,,Holland,Michigan,,49423-3504,http://www.newhollandbrew.com,6163556422,2018-07-24,2018-08-24,United States,-86.10411872,42.79010355,
new-holland-brewing-co-production-facility-holland,New Holland Brewing Co - Production Facility,regional,690 Commerce Ct,,,Holland,Michigan,,49424-2913,,6165102259,2018-07-24,2018-08-11,United States,,,
new-union-brewing-lowell,New Union Brewing,micro,400 W Main St,,,Lowell,Michigan,,49331-1617,http://www.newunionbrewery.com,6163197171,2018-07-24,2018-08-24,United States,-85.355545,42.931398,
newaygo-brewing-co-newaygo,Newaygo Brewing Co,brewpub,19 State Rd,,,Newaygo,Michigan,,49337-7951,http://www.newaygobrewing.com,2314526551,2018-07-24,2018-08-24,United States,-85.79585808,43.42386642,
north-center-brewing-co-northville,North Center Brewing Co.,brewpub,410 N Center St,,,Northville,Michigan,,48167-1224,http://www.northcenterbrewing.com,2484447967,2018-07-24,2018-08-24,United States,-83.48311135,42.43412107,
north-channel-brewing-co-manistee,North Channel Brewing Co.,brewpub,86 Washington St,,,Manistee,Michigan,,49660-1231,http://www.NorthChannelBrewing.com,2312991020,2018-07-24,2018-08-24,United States,-86.32379888,44.24929388,
north-peak-brewing-co-traverse-city,North Peak Brewing Co,brewpub,400 W Front St,,,Traverse City,Michigan,,49684-2800,http://www.northpeak.net,2319417325,2018-07-24,2018-08-24,United States,-85.6285431,44.7643155,
north-pier-brewing-benton-harbor,North Pier Brewing,micro,670 N Shore Dr,,,Benton Harbor,Michigan,,49022-3646,http://www.northpierbrewing.com,2697577163,2018-07-24,2018-08-24,United States,-86.45499315,42.12454349,
northern-oak-brewery-holly,Northern Oak Brewery,brewpub,806 N Saginaw St,,,Holly,Michigan,,48442-1347,http://www.northernoakbrewery.com,2486347515,2018-07-24,2018-08-24,United States,-83.62737964,42.80026273,
northville-winery-and-brewery-northville,Northville Winery and Brewery,micro,630 Old Baseline Rd,,,Northville,Michigan,,48167,,2483206507,2018-07-24,2018-08-11,United States,,,
odd-side-ales-grand-haven,Odd Side Ales,micro,41 Washington Ave Ste 160,,,Grand Haven,Michigan,,49417-1392,http://www.oddsideales.com,6169357326,2018-07-24,2018-08-11,United States,,,
odd-side-ales-production-facility-grand-haven,Odd Side Ales Production Facility,micro,1810 Industrial Dr,,,Grand Haven,Michigan,,49417-8930,,,2018-07-24,2018-08-24,United States,-86.1983973,43.03124408,
old-boys-brewhouse-spring-lake,Old Boys Brewhouse,brewpub,971 W Savidge St,,,Spring Lake,Michigan,,49456-1684,http://www.oldboysbrewhouse.com,6168509950,2018-07-24,2018-08-24,United States,-86.21215194,43.07642829,
old-detroit-brewing-co-bloomfield-hills,Old Detroit Brewing Co,planning,,,,Bloomfield Hills,Michigan,,48304-3817,,,2018-07-24,2018-08-11,United States,,,
old-mill-brewpub-and-grill-plainwell,Old Mill Brewpub and Grill,brewpub,717 E Bridge St,,,Plainwell,Michigan,,49080-1801,http://www.oldmillbrew.com,2692046601,2018-07-24,2018-08-24,United States,-85.63224537,42.442939,
old-nation-brewing-company-williamston,Old Nation Brewing Company,micro,1500 W. Grand River Ave,,,Williamston,Michigan,,48895-97ND,http://www.oldnationbrewing.com,5176551301,2018-07-24,2018-08-24,United States,-84.2899561,42.6878555,
olde-peninsula-brewpub-and-restaurant-kalamazoo,Olde Peninsula Brewpub and Restaurant,brewpub,200 E Michigan Ave,,,Kalamazoo,Michigan,,49007-3961,http://www.oldepeninsula.com,2693432739,2018-07-24,2018-08-24,United States,-85.581578,42.2916484,
one-well-brewing-kalamazoo,One Well Brewing,planning,,,,Kalamazoo,Michigan,,49001-5264,,2694599240,2018-07-24,2018-08-11,United States,,,
one-well-brewing-kalamazoo-2,One Well Brewing,brewpub,4213 Portage St,,,Kalamazoo,Michigan,,49001-5264,http://www.onewellbrewing.com,2694599240,2018-07-24,2018-08-24,United States,-85.5591755,42.2485915,
openroad-brewery-wayland,OpenRoad Brewery,brewpub,128 S Main St,,,Wayland,Michigan,,49348-1209,http://www.openroadbrewing.com,6162937855,2018-07-24,2018-08-24,United States,-85.64331774,42.67311202,
oracle-brewing-company-saginaw,Oracle Brewing Company,micro,122 N Michigan Ave,,,Saginaw,Michigan,,48602-4234,http://www.oraclebeer.com,9894017446,2018-07-24,2018-08-24,United States,-83.96401351,43.417723,
ore-dock-brewing-co-marquette,Ore Dock Brewing Co,micro,114 W Spring St,,,Marquette,Michigan,,49855-4608,http://www.oredockbrewingcompany.com,9068675309,2018-07-24,2018-08-24,United States,-87.39388593,46.54189135,
original-gravity-brewing-co-milan,Original Gravity Brewing Co,brewpub,440 County St,,,Milan,Michigan,,48160-1504,http://www.ogbrewing.com,7344397490,2018-07-24,2018-08-24,United States,-83.67523597,42.083974,
osgood-brewing-grandville,Osgood Brewing,brewpub,4051 Chicago Dr SW,,,Grandville,Michigan,,49418-1257,http://www.osgoodbrewing.com,,2018-07-24,2018-08-24,United States,-85.76493039,42.90907804,
our-brewing-co-holland,Our Brewing Co,micro,76 E 8th St,,,Holland,Michigan,,49423-3556,http://www.ourbrewingcompany.com,6169948417,2018-07-24,2018-08-24,United States,-86.1037537,42.7901898,
ozone-s-brewhouse-lansing,Ozone's Brewhouse,micro,305 Beaver St,,,Lansing,Michigan,,48906-4411,http://www.ozonesbrewhouse.com,5179992739,2018-07-24,2018-08-24,United States,-84.54860983,42.7505921,
paddle-hard-brewing-grayling,Paddle Hard Brewing,micro,118 Michigan Ave,,,Grayling,Michigan,,49738-1741,http://paddlehardbrewing.com,9897456388,2018-07-24,2018-08-24,United States,-84.709584,44.66521,
