bastet-brewing-tampa,Bastet Brewing,planning,,,,Tampa,Florida,,33613-1254,http://www.bastetbrewing.com,,2018-07-24,2018-08-11,United States,,,
bay-brewing-company-miami,Bay Brewing Company,planning,,,,Miami,Florida,,33130-3488,,18134763767,2018-07-24,2018-08-11,United States,,,
beachfly-brewing-company-indian-harbour-beach,BeachFly Brewing Company,planning,,,,Indian Harbour Beach,Florida,,32937,,3214124900,2018-07-24,2018-08-11,United States,,,
beachside-brew-pub-ormond-beach,Beachside Brew Pub,micro,1368 Ocean Shore Blvd,,,Ormond Beach,Florida,,32176-3630,http://www.beachsidebrewpub.com,3868465143,2018-07-24,2018-08-24,United States,-81.057048,29.326634,
beer-religion-winter-park,Beer Religion,planning,,,,Winter Park,Florida,,32792-5111,,,2018-07-24,2018-08-11,United States,,,
big-bear-brewing-co-coral-springs,Big Bear Brewing Co,brewpub,1800 N University Dr,,,Coral Springs,Florida,,33071-6031,http://www.bigbearbrewingco.com,9543415545,2018-07-24,2018-08-24,United States,-80.2505088,26.2992083,
big-blue-brewing-cape-coral,Big Blue Brewing,brewpub,4721 SE 10th Pl,,,Cape Coral,Florida,,33904-9168,http://www.bigbluebrewing.com,9737693294,2018-07-24,2018-08-24,United States,-81.95242639,26.56445895,
big-river-grille-brewing-works-disney-lake-buena-vista,Big River Grille & Brewing Works - Disney,brewpub,2101 Epcot Resorts Blvd,,,Lake Buena Vista,Florida,,32830-8442,http://www.craftworksrestaurants.com,4075600253,2018-07-24,2018-08-11,United States,,,
big-storm-brewing-cape-coral,Big Storm Brewing,micro,839 Miramar St,,,Cape Coral,Florida,,33904-9046,,,2018-07-24,2018-08-24,United States,-81.9557454,26.5609342,
big-storm-brewing-co-clearwater,Big Storm Brewing Co.,micro,12707 49th St N,,,Clearwater,Florida,,33762-4604,http://www.bigstormbrewery.com,7274970666,2018-07-24,2018-08-11,United States,,,
big-storm-brewing-odessa,Big Storm Brewing,micro,2330 Success Dr,,,Odessa,Florida,,33556,,7273762890,2018-07-24,2018-08-24,United States,-82.62618762,28.19192178,
big-top-brewing-company-sarasota,Big Top Brewing Company,micro,6111 Porter Way Unit B,,,Sarasota,Florida,,34232-6224,http://Bigtopbrewing.com,,2018-07-24,2018-08-11,United States,,,
biscayne-bay-brewing-co-miami,Biscayne Bay Brewing Co,micro,8000 NW 25th St Ste 500,,,Miami,Florida,,33122-1631,,,2018-07-24,2018-08-11,United States,,,
blackadder-brewing-company-gainesville,Blackadder Brewing Company,micro,618 NW 60th St Ste A,,,Gainesville,Florida,,32607-6014,http://www.blackadderbrewing.com,3523390324,2018-07-24,2018-08-11,United States,,,
bob-loblaw-brewing-miami,Bob Loblaw Brewing,planning,,,,Miami,Florida,,33179,http://www.bobloblawbrewing.com,3052495628,2018-07-24,2018-08-11,United States,,,
bog-brewing-company-saint-augustine,Bog Brewing Company,micro,218 W King St,,,Saint Augustine,Florida,,32084-4144,http://www.bogbrewery.com,9046793146,2018-07-24,2018-08-24,United States,-81.3267969,29.8908994,
bold-city-brewery-jacksonville,Bold City Brewery,micro,2670 Rosselle St Ste 7,,,Jacksonville,Florida,,32204-3004,http://www.boldcitybrewery.com,9043796551,2018-07-24,2018-08-11,United States,,,
bold-city-brewery-jacksonville-2,Bold City Brewery,micro,109 E Bay St,,,Jacksonville,Florida,,32202-3414,http://www.boldcitybrewery.com,9045037682,2018-07-24,2018-08-24,United States,-81.656519,30.326002,
bone-hook-brewing-company-naples,Bone Hook Brewing Company,micro,1514 Immokalee Rd Unit 106,,,Naples,Florida,,34110-1454,http://www.bonehookbrewing.com,2396318522,2018-07-24,2018-08-11,United States,,,
bone-island-brewing-key-west,Bone Island Brewing,micro,1111 Eaton St,,,Key West,Florida,,33040-6926,http://www.boneislandbrewing.com,3053043472,2018-07-24,2018-08-24,United States,-81.79651464,24.56141707,
bousa-brewing-company-miami,Bousa Brewing Company,micro,7235 NE 4th Ave,,,Miami,Florida,,33138-5315,http://www.bousabrewing.com,3053635166,2018-07-24,2018-08-24,United States,-80.18941017,25.8414587,
bowigens-beer-company-casselberry,Bowigens Beer Company,micro,1014 State Road 436,,,Casselberry,Florida,,32707-5722,http://www.bowigens.com,4079607816,2018-07-24,2018-08-11,United States,,,
bremen-beer-ventures-key-biscayne,Bremen Beer Ventures,planning,,,,Key Biscayne,Florida,,33149-7213,,3059036996,2018-07-24,2018-08-11,United States,,,
brew-angels-llc-milton,Brew Angels LLC,brewpub,6821 Caroline St,,,Milton,Florida,,32570-2206,,8505640034,2018-07-24,2018-08-24,United States,-87.038565,30.621944,
brew-bus-brewing-tampa,Brew Bus Brewing,brewpub,4101 N Florida Ave,,,Tampa,Florida,,33603-3817,http://www.brewbususa.com,8139907310,2018-07-24,2018-08-24,United States,-82.4586495,27.9826232,
brew-hub-llc-lakeland,"Brew Hub, LLC",regional,3900 Frontage Rd S,,,Lakeland,Florida,,33815-3205,http://www.brewhub.com,8636987600,2018-07-24,2018-08-11,United States,,,
brew-life-brewing-sarasota,Brew Life Brewing,micro,5767 Beneva Rd,,,Sarasota,Florida,,34233-4105,http://www.brewlifebrewing.com,9419523831,2018-07-24,2018-08-24,United States,-82.49751806,27.27001312,
brewers-tasting-room-saint-petersburg,Brewers Tasting Room,brewpub,11270 4th St N Ste 202,,,Saint Petersburg,Florida,,33716-2937,http://www.brewerstastingroom.com,7278733900,2018-07-24,2018-08-11,United States,,,
brewpop-brewery-auburndale,Brewpop Brewery,brewpub,2122 US Highway 92 W,,,Auburndale,Florida,,33823-3962,http://www.brewpop.com,8636623864,2018-07-24,2018-08-11,United States,,,
brighter-day-s-brewing-company-new-port-richey,Brighter Day's Brewing Company,planning,,,,New Port Richey,Florida,,34655-3717,http://www.brighterdaysbeer.com,7272242027,2018-07-24,2018-08-11,United States,,,
broken-cauldron-taproom-and-brewery-orlando,Broken Cauldron Taproom and Brewery,micro,1012 W Church St,,,Orlando,Florida,,32805-2216,http://www.brokencauldrontaproom.com,4079861012,2018-07-24,2018-08-11,United States,,,
broken-coat-brewing-lake-worth,Broken Coat Brewing,planning,,,,Lake Worth,Florida,,33467-1002,,,2018-07-24,2018-08-11,United States,,,
buffalo-theory-brewing-co-llc-merritt-island,Buffalo Theory Brewing Co. LLC,planning,,,,Merritt Island,Florida,,32953-3222,http://www.Buffalotheorybrewingco.com,,2018-07-24,2018-08-11,United States,,,
bugnutty-brewing-company-merritt-island,Bugnutty Brewing Company,brewpub,715 N Courtenay Pkwy,,,Merritt Island,Florida,,32953-4651,http://www.bugnutty.com,3214524460,2018-07-24,2018-08-11,United States,,,
bullfrog-creek-brewing-company-valrico,Bullfrog Creek Brewing Company,micro,3632 Lithia Pinecrest Rd,,,Valrico,Florida,,33596-6305,http://www.bullfrogcreekbrewing.com,8137038835,2018-07-24,2018-08-24,United States,-82.2695872,27.9229731,
bury-me-brewing-company-fort-myers,Bury Me Brewing Company,micro,4224 Cleveland Ave Ste 7,,,Fort Myers,Florida,,33901-9051,http://www.burymebrewing.com,2393322337,2018-07-24,2018-08-11,United States,,,
cafe-karibo-fernandina-beach,Cafe Karibo,brewpub,27 N 3rd St,,,Fernandina Beach,Florida,,32034-4111,http://www.cafekaribo.com,9042775269,2018-07-24,2018-08-24,United States,-81.46300291,30.6716253,
cage-brewing-saint-petersburg,Cage Brewing,micro,2001 1st Ave S,,,Saint Petersburg,Florida,,33712-1201,,7272014278,2018-07-24,2018-08-24,United States,-82.660409,27.770292,
caledonia-brewing-dunedin,Caledonia Brewing,micro,587 Main St,,,Dunedin,Florida,,34698-4998,http://www.caledoniabrewing.com,7273515105,2018-07-24,2018-08-24,United States,-82.7840735,28.01394225,
calusa-brewing-company-sarasota,Calusa Brewing Company,micro,5701 Derek Ave,,,Sarasota,Florida,,34233-2413,http://www.calusabrewing.com,9419228150,2018-07-24,2018-08-24,United States,-82.483799,27.269363,
castle-church-brewing-community-kissimmee,Castle Church Brewing Community,planning,,,,Kissimmee,Florida,,34744-3990,http://www.castlechurchbrewing.com,,2018-07-24,2018-08-11,United States,,,
central-28-beer-company-debary,Central 28 Beer Company,micro,290 Springview Commerce Dr Ste 1,,,Debary,Florida,,32713-4848,http://www.central28beer.com,3866682811,2018-07-24,2018-08-11,United States,,,
cervecentro-miami,Cervecentro,planning,,,,Miami,Florida,,33181-3404,http://www.cervecentro.com.ve,3055171656,2018-07-24,2018-08-11,United States,,,
cerveza-guajira-miami,Cerveza Guajira,planning,,,,Miami,Florida,,33137,,3056005692,2018-07-24,2018-08-11,United States,,,
charlie-and-jakes-brewery-and-grille-melbourne,Charlie and Jakes Brewery and Grille,brewpub,6300 N Wickham Rd Ste 137,,,Melbourne,Florida,,32940-2037,http://www.cjbrewery.com,3217527675,2018-07-24,2018-08-11,United States,,,
cigar-city-airport-location-tampa,Cigar City Airport Location,planning,,,,Tampa,Florida,,33607,,,2018-07-24,2018-08-11,United States,,,
cigar-city-brewing-co-tampa,Cigar City Brewing Co,regional,3924 W Spruce St,,,Tampa,Florida,,33607-2441,http://www.cigarcitybrewing.com,8133486363,2018-07-24,2018-08-24,United States,-82.509195,27.959172,
civil-society-brewing-co-jupiter,Civil Society Brewing Co,micro,1200 Town Center Dr Ste 101,,,Jupiter,Florida,,33458-5257,http://www.civilsocietybrewing.com,5618556680,2018-07-24,2018-08-24,United States,-80.11462571,26.88964636,
clermont-brewing-company-clermont,Clermont Brewing Company,planning,,,,Clermont,Florida,,34711-2108,,,2018-07-24,2018-08-11,United States,,,
cnb-brewpub-sarasota,CNB Brewpub,planning,,,,Sarasota,Florida,,34242-3811,,9418096760,2018-07-24,2018-08-11,United States,,,
cocoa-beach-brewing-co-cocoa-beach,Cocoa Beach Brewing Co,brewpub,150 N Atlantic Ave,,,Cocoa Beach,Florida,,32931-2960,http://www.cocoabeachbrewingcompany.com,3216132941,2018-07-24,2018-08-24,United States,-80.6090792,28.3213572,
concrete-beach-brewery-miami,Concrete Beach Brewery,micro,325 NW 24th St,,,Miami,Florida,,33127-4325,http://www.concretebeachbrewery.com/,3057962727,2018-07-24,2018-08-24,United States,-80.20091709,25.800254,
copp-brewery-winery-crystal-river,Copp Brewery & Winery,micro,11 NE 4th Ave,,,Crystal River,Florida,,34429-4246,http://www.coppbrewery.com,3525649463,2018-07-24,2018-08-24,United States,-82.58738072,28.89472626,
copperpoint-brewing-company-boynton-beach,Copperpoint Brewing Company,micro,151 Commerce Rd,,,Boynton Beach,Florida,,33426-9365,,,2018-07-24,2018-08-24,United States,-80.073376,26.55907743,
coppertail-brewing-tampa,Coppertail Brewing,micro,2601 E 2nd Ave,,,Tampa,Florida,,33605-5503,http://www.coppertailbrewing.com,8132471500,2018-07-24,2018-08-24,United States,-82.430498,27.956553,
cotee-river-brewing-company-new-port-richey,Cotee River Brewing Company,planning,,,,New Port Richey,Florida,,34652,http://www.coteeriverbrewing.com,,2018-07-24,2018-08-11,United States,,,
craft-life-brewing-land-o-lakes,Craft Life Brewing,micro,2624 Land O Lakes Blvd,,,Land O Lakes,Florida,,34639-4910,,8135758440,2018-07-24,2018-08-24,United States,-82.46477873,28.19614552,
crooked-can-brewing-co-winter-garden,Crooked Can Brewing Co,micro,426 W Plant St,,,Winter Garden,Florida,,34787-3014,http://www.crookedcan.com,,2018-07-24,2018-08-24,United States,-81.590376,28.5639024,
crooked-rooster-brewery-llc-macclenny,Crooked Rooster Brewery LLC.,micro,1478 S 6th St,,,Macclenny,Florida,,32063,http://www.crookedroosterbrews.com,9046532337,2018-07-24,2018-08-24,United States,-82.1223325,30.2707152,
crooked-thumb-brewery-safety-harbor,Crooked Thumb Brewery,micro,555 10th Ave S,,,Safety Harbor,Florida,,34695-3821,http://www.crookedthumbbrew.com,7277245953,2018-07-24,2018-08-24,United States,-82.6986687,27.9874212,
cueni-brewing-co-dunedin,Cueni Brewing Co.,micro,945 Huntley Ave,,,Dunedin,Florida,,34698-5722,http://www.cuenibrewing.com,7272664102,2018-07-24,2018-08-24,United States,-82.78928423,28.01440368,
cycle-brewing-production-and-warehouse-saint-petersburg,Cycle Brewing Production and Warehouse,micro,2135 5th Ave S,,,Saint Petersburg,Florida,,33712-1304,,,2018-07-24,2018-08-24,United States,-82.66222158,27.76663544,
cycle-brewing-st-petersburg,Cycle Brewing,micro,534 Central Ave,,,St Petersburg,Florida,,33701-3704,http://www.cyclebrewing.com,7273207954,2018-07-24,2018-08-24,United States,-82.6409282,27.7709069,
cypress-and-grove-brewing-company-gainesville,Cypress and Grove Brewing Company,micro,1001 NW 4th Street,,,Gainesville,Florida,,32601-4256,http://www.cypressandgrove.com,6419900950,2018-07-24,2018-08-24,United States,-82.328751,29.661257,
d-g-yuengling-and-son-inc-tampa,D. G. Yuengling and Son Inc,regional,11111 N 30th St,,,Tampa,Florida,,33612-6439,http://www.yuengling.com,8139728552,2018-07-24,2018-08-24,United States,-82.42608918,28.04767978,
d-manatee-holdings-llc-miami,"D. MANATEE HOLDINGS, LLC",planning,,,,Miami,Florida,,33131-1210,http://www.tiliaventure.com,,2018-07-24,2018-08-11,United States,,,
dangerous-minds-brewing-co-pompano-beach,Dangerous Minds Brewing Co,planning,,,,Pompano Beach,Florida,,33062,https://dangerousmindsbrewing.com/,9549181698,2018-07-24,2018-08-11,United States,,,
darwin-brewing-co-bradenton,Darwin Brewing Co,micro,803 17th Ave W,,,Bradenton,Florida,,34205-7608,http://www.darwinbrewingco.com,9417471970,2018-07-24,2018-08-24,United States,-82.57040458,27.48432988,
daytona-beach-brewing-company-daytona-beach,Daytona Beach Brewing Company,micro,482 Fentress Blvd Ste N,,,Daytona Beach,Florida,,32114-1298,http://www.daytonabeachbrewingcompany.com,3866792337,2018-07-24,2018-08-11,United States,,,
de-bine-brewing-company-palm-harbor,De Bine Brewing Company,micro,993 Florida Ave,,,Palm Harbor,Florida,,34683-4224,http://www.debinebrewingco.com,7272337964,2018-07-24,2018-08-24,United States,-82.76761678,28.07847685,
dead-lizard-brewing-company-orlando,Dead Lizard Brewing Company,micro,4507 36th St Ste C,,,Orlando,Florida,,32811-6520,http://www.deadlizardbrewing.com,4077108949,2018-07-24,2018-08-11,United States,,,
deadly-sins-brewing-winter-park,Deadly Sins Brewing,micro,750 Jackson Ave Ste 102,,,Winter Park,Florida,,32789-4673,http://www.deadlysinsbrewing.com,4079008726,2018-07-24,2018-08-11,United States,,,
deep-brewing-company-tallahassee,Deep Brewing Company,micro,2524 Cathay Ct STE 2,,,Tallahassee,Florida,,32308-4248,http://www.deepbrewing.com,8505701478,2018-07-24,2018-08-11,United States,,,
dees-brothers-brewery-orlando,Dees Brothers Brewery,planning,,,,Orlando,Florida,,32807-1633,http://www.deesbrosbrew.com,4072575104,2018-07-24,2018-08-11,United States,,,
department-coffee-hollywood,Department Coffee,contract,1940 N 30th Rd,,,Hollywood,Florida,,33021-4401,http://www.depatmentcoffee.com,3235382955,2018-07-24,2018-08-24,United States,-80.16836199,26.02618324,
destin-brewery-destin,Destin Brewery,micro,505 Mountain Dr Ste N,,,Destin,Florida,,32541-7334,http://www.destinbrewery.com,,2018-07-24,2018-08-11,United States,,,
deviant-wolfe-brewing-sanford,Deviant Wolfe Brewing,micro,121 W 1st St,,,Sanford,Florida,,32771-1201,http://www.facebook.com/DeviantWolfeBrewing,4078786239,2018-07-24,2018-08-11,United States,,,
devour-brewing-co-boynton-beach,Devour Brewing Co,micro,1500 SW 30th Ave Ste 4,,,Boynton Beach,Florida,,33426-9044,http://www.devourbrewing.com,5618066011,2018-07-24,2018-08-11,United States,,,
dirty-oar-beer-company-cocoa,Dirty Oar Beer Company,micro,329 W King St,,,Cocoa,Florida,,32922-4607,http://dirtyoarbeercompany.com/,,2018-07-24,2018-08-24,United States,-80.7473064,28.355795,
dissent-craft-brewing-company-llc-saint-petersburg,"Dissent Craft Brewing Company, LLC",micro,5518 Haines Rd N,,,Saint Petersburg,Florida,,33714-1999,http://www.dissentcraftbrewing.com,7273420255,2018-07-24,2018-08-24,United States,-82.66998676,27.82225781,
dixie-grill-brewery-west-palm-beach,Dixie Grill & Brewery,brewpub,5101 South Dixie Highway,,,West Palm Beach,Florida,,33405,,5615863189,2018-07-24,2018-08-24,United States,-80.055437,26.667349,
dog-rose-brewing-company-saint-augustine,Dog Rose Brewing Company,micro,77 Bridge St,,,Saint Augustine,Florida,,32084-4335,http://www.dogrosebrewing.com,9042173355,2018-07-24,2018-08-24,United States,-81.31306668,29.88948146,
due-south-brewing-co-boynton-beach,Due South Brewing Co,micro,2900 High Ridge Rd Ste 3,,,Boynton Beach,Florida,,33426-8708,http://www.duesouthales.com,5614632337,2018-07-24,2018-08-11,United States,,,
dunedin-brewery-production-facility-dunedin,Dunedin Brewery Production Facility,planning,,,,Dunedin,Florida,,34698-5061,,,2018-07-24,2018-08-11,United States,,,
dunedin-brewery-public-house-dunedin,Dunedin Brewery & Public House,brewpub,937 Douglas Ave,,,Dunedin,Florida,,34698-4945,http://www.dunedinbrewery.com,7277360606,2018-07-24,2018-08-24,United States,-82.78782561,28.01418231,
ellipsis-brewing-orlando,Ellipsis Brewing,micro,7500 Tpc Blvd Ste 8,,,Orlando,Florida,,32822-5181,,4072505848,2018-07-24,2018-08-11,United States,,,
engine-15-brewing-company-jacksonville,Engine 15 Brewing Company,micro,633 N Myrtle Ave,,,Jacksonville,Florida,,32204-1319,http://www.engine15.com,9045519429,2018-07-24,2018-08-11,United States,,,
engine-15-brewing-company-jacksonville-beach,Engine 15 Brewing Company,brewpub,1500 Beach Blvd Ste 217,,,Jacksonville Beach,Florida,,32250-2624,http://www.engine15.com,9042492337,2018-07-24,2018-08-24,United States,-81.3923194,30.2882669,
escape-brewing-company-trinity,Escape Brewing Company,micro,9945 Trinity Blvd Ste 108,,,Trinity,Florida,,34655-4552,http://www.escapebrewingcompany.com,7276393820,2018-07-24,2018-08-24,United States,-82.65284391,28.18036575,
fantasy-brewmasters-llc-naples,"Fantasy Brewmasters, LLC",contract,5825 Dogwood Way,,,Naples,Florida,,34116-4909,,2392063247,2018-07-24,2018-08-11,United States,,,
fat-point-brewing-punta-gorda,Fat Point Brewing,micro,611 Charlotte St,,,Punta Gorda,Florida,,33950-4115,http://www.fatpoint.com,8003807405,2018-07-24,2018-08-11,United States,,,
first-flight-island-restaurant-brewery-key-west,First Flight Island Restaurant & Brewery,brewpub,301 Whitehead St,,,Key West,Florida,,33040-6542,http://firstflightkw.com,,2018-07-24,2018-08-24,United States,-81.805413,24.557321,
first-magnitude-brewing-company-gainesville,First Magnitude Brewing Company,micro,1220 SE Veitch St,,,Gainesville,Florida,,32601-7917,http://www.fmbrewing.com,3527274677,2018-07-24,2018-08-24,United States,-82.32429908,29.63983022,
fishale-taphouse-and-grill-panama-city-beach,Fishale Taphouse and Grill,brewpub,7715 Front Beach Rd,,,Panama City Beach,Florida,,32407-4813,,8506401410,2018-07-24,2018-08-24,United States,-85.7855375,30.1823237,
florida-beer-co-cape-canaveral,Florida Beer Co,regional,200 Imperial Blvd,,,Cape Canaveral,Florida,,32920-4245,http://www.floridabeer.com,3217284114,2018-07-24,2018-08-24,United States,-80.611259,28.398461,
florida-keys-brewing-co-islamorada,Florida Keys Brewing Co.,micro,,,,Islamorada,Florida,,33036,http://www.floridakeysbrewingco.com,,2018-07-24,2018-08-11,United States,,,
flying-boat-brewing-company-st-petersburg,Flying Boat Brewing Company,micro,1776 11th Ave N,,,St Petersburg,Florida,,33713-5747,http://www.flyingboatbrewing.com,7278002999,2018-07-24,2018-08-24,United States,-82.65719969,27.78284571,
fools-fire-brewing-company-at-fermentation-lounge-tallahassee,Fools Fire Brewing Company At Fermentation Lounge,brewpub,415 Saint Francis Street Unit 112,,,Tallahassee,Florida,,32301-2201,http://www.foolsfire.com,8507274033,2018-07-24,2018-08-11,United States,,,
fort-myers-brewing-fort-myers,Fort Myers Brewing,micro,12811 Commerce Lakes Dr Ste 28,,,Fort Myers,Florida,,33913-8649,,9162343332,2018-07-24,2018-08-24,United States,-81.7619411,26.5611037,
four-stacks-brewing-apollo-beach,Four Stacks Brewing,micro,5469 N US Highway 41,,,Apollo Beach,Florida,,33572-3505,http://fourstacksbrewing.com,8136412036,2018-07-24,2018-08-11,United States,,,
funky-buddha-brewery-oakland-park,Funky Buddha Brewery,large,1201 NE 38th St Ste A1 Bay A1,,,Oakland Park,Florida,,33334-4504,http://www.thefunkybuddha.com,9544400046,2018-07-24,2018-08-11,United States,,,
funky-buddha-lounge-brewery-boca-raton,Funky Buddha Lounge & Brewery,large,2621 N Federal Hwy,,,Boca Raton,Florida,,33431-7785,http://www.thefunkybuddha.com,5613684643,2018-07-24,2018-08-24,United States,-80.0805397,26.3640441,
goat-lips-chew-and-brewhouse-redneck-riviera-brewing-pensacola,Goat Lips Chew and Brewhouse / Redneck Riviera Brewing,brewpub,2811 Copter Rd,,,Pensacola,Florida,,32514-7606,http://www.goatlips.com,8504741919,2018-07-24,2018-08-11,United States,,,
good-liquid-brewing-company-bradenton,Good Liquid Brewing Company,micro,4824 14th St W,,,Bradenton,Florida,,34207-2017,http://www.thegoodliquidbrewing.com,9418966381,2018-07-24,2018-08-24,United States,-82.575274,27.470805,
grasslands-brewing-co-tallahassee,Grasslands Brewing Co,micro,603 W Gaines St Ste 7,,,Tallahassee,Florida,,32304-4447,http://www.grasslandsbrewery.com,8507653014,2018-07-24,2018-08-11,United States,,,
gravity-brewlab-miami-beach,Gravity Brewlab,contract,1521 Alton Rd # 591,,,Miami Beach,Florida,,33139-3301,http://www.Gravity.beer,7865367085,2018-07-24,2018-08-11,United States,,,
grayton-beer-brewpub-santa-rosa-beach,Grayton Beer Brewpub,brewpub,217 Serenoa Rd,,,Santa Rosa Beach,Florida,,32459-6099,,8502314786,2018-07-24,2018-08-11,United States,,,
grayton-beer-company-santa-rosa-beach,Grayton Beer Company,micro,217 Serenoa Rd,,,Santa Rosa Beach,Florida,,32459-6099,http://www.graytonbeer.com,8502314786,2018-07-24,2018-08-11,United States,,,
great-chicago-fire-brewery-and-tap-room-leesburg,Great Chicago Fire Brewery and Tap Room,brewpub,311 W Magnolia St,,,Leesburg,Florida,,34748-5894,http://www.chifibrew.com,3524742739,2018-07-24,2018-08-24,United States,-81.8767662,28.81023951,
green-bench-brewing-co-saint-petersburg,Green Bench Brewing Co,micro,1133 Baum Ave N,,,Saint Petersburg,Florida,,33705-1555,http://www.greenbenchbrewing.com,7278007836,2018-07-24,2018-08-24,United States,-82.65067185,27.7717121,
green-room-brewing-jacksonville-beach,Green Room Brewing,micro,228 3rd St N,,,Jacksonville Beach,Florida,,32250-6935,http://www.greenroombrewing.com,9042019283,2018-07-24,2018-08-24,United States,-81.39230143,30.29033471,
grindhaus-brew-lab-clearwater,Grindhaus Brew Lab,micro,1650 N Hercules Ave Ste I,,,Clearwater,Florida,,33765-1969,http://www.grindhausbrewlab.com,7272400804,2018-07-24,2018-08-11,United States,,,
grove-roots-brewing-winter-haven,Grove Roots Brewing,micro,302 3rd St SW,,,Winter Haven,Florida,,33880-3409,http://www.groveroots.com,8632910700,2018-07-24,2018-08-24,United States,-81.73049326,28.01977247,
gulf-coast-brewery-llc-pensacola,Gulf Coast Brewery LLC,micro,500 E Heinberg St,,,Pensacola,Florida,,32502-4145,http://www.gulfcoastbrewery.net,8506962335,2018-07-24,2018-08-24,United States,-87.20552274,30.41799103,
gulf-stream-brewing-fort-lauderdale,Gulf Stream Brewing,planning,,,,Fort Lauderdale,Florida,,33304-1802,http://www.gulfstreambeer.com,9547664842,2018-07-24,2018-08-11,United States,,,
half-barrel-beer-project-orlando,Half Barrel Beer Project,brewpub,9650 Universal Blvd Ste 143,,,Orlando,Florida,,32819-9383,http://www.halfbarrelproject.com,4072033946,2018-07-24,2018-08-24,United States,-81.46606722,28.43441073,
half-wall-brewery-new-smyrna-beach,Half Wall Brewery,micro,1887 SR 44,,,New Smyrna Beach,Florida,,32168,http://www.halfwallbrewery.com,3864268410,2018-07-24,2018-08-11,United States,,,
halpatter-brewing-company-lake-city,Halpatter Brewing Company,micro,264 NE Hernando Ave,,,Lake City,Florida,,32055-4012,http://www.halpatterbrewing.com,3864388788,2018-07-24,2018-08-24,United States,-82.63654594,30.19050388,
hell-n-blazes-brewing-company-melbourne,Hell 'n Blazes Brewing Company,micro,1002 E New Haven Ave,,,Melbourne,Florida,,32901-5437,http://www.HellnBlazesBrewing.com,3218214052,2018-07-24,2018-08-24,United States,-80.60455067,28.07835245,
hidden-springs-ale-works-tampa,Hidden Springs Ale Works,micro,1631 N Franklin St,,,Tampa,Florida,,33602-2621,http://www.Hiddenspringsaleworks.com,8132262739,2018-07-24,2018-08-24,United States,-82.46008537,27.95878231,
hollywood-brewing-co-hollywood,Hollywood Brewing Co,micro,3410 N 29th Ave,,,Hollywood,Florida,,33020-1002,http://www.hollywood.beer,3054144757,2018-07-24,2018-08-24,United States,-80.1658845,26.0405657,
hollywood-brewing-co-hollywood-2,Hollywood Brewing Co,brewpub,290 N Broadwalk,,,Hollywood,Florida,,33019-1787,http://www.hollywood.beer,9546749674,2018-07-24,2018-08-11,United States,,,
holy-mackerel-small-batch-beers-pompano-beach,Holy Mackerel Small Batch Beers,micro,3260 NW 23rd Ave Ste 400E,,,Pompano Beach,Florida,,33069-5937,http://www.holymackerelbeers.com,9545320196,2018-07-24,2018-08-11,United States,,,
hoplife-brewing-company-port-saint-lucie,HopLife Brewing Company,micro,679 NW Enterprise Dr,,,Port Saint Lucie,Florida,,34986-2253,,7725280037,2018-07-24,2018-08-24,United States,-80.40865001,27.3298823,
hourglass-brewing-longwood,Hourglass Brewing,micro,480 S Ronald Reagan Blvd Ste 1020,,,Longwood,Florida,,32750-5498,http://www.HourglassBrewing.com,4072620056,2018-07-24,2018-08-24,United States,-81.3450528,28.70366681,
hyperion-brewing-jacksonville,Hyperion Brewing,micro,1740 N Main St,,,Jacksonville,Florida,,32206-4404,http://www.hyperionbrewing.com,9045185131,2018-07-24,2018-08-11,United States,,,
ibc-brewery-tasting-room-fort-pierce,IBC Brewery & Tasting Room,micro,3200 St Lucie Blvd,,,Fort Pierce,Florida,,34946-6761,,3055089093,2018-07-24,2018-08-11,United States,,,
idyll-hounds-brewing-company-santa-rosa-beach,Idyll Hounds Brewing Company,micro,845 Serenoa Rd,,,Santa Rosa Beach,Florida,,32459-5019,,,2018-07-24,2018-08-11,United States,,,
in-the-loop-brewing-land-o-lakes,In the Loop Brewing,micro,3338 Land O Lakes Blvd,,,Land O Lakes,Florida,,34639-4408,http://www.intheloopbrewingcompany.com,8139979189,2018-07-24,2018-08-24,United States,-82.46279799,28.20530858,
infinite-ale-works-ocala,Infinite Ale Works,micro,304 S Magnolia Ave,,,Ocala,Florida,,34471-1158,http://InfiniteAleWorks.com,3525726083,2018-07-24,2018-08-24,United States,-82.1362315,29.1244956,
infusion-brewing-company-of-trinity-new-port-richey,Infusion Brewing Company of Trinity,micro,7813 Mitchell Blvd,,,New Port Richey,Florida,,34655-4723,,7273124512,2018-07-24,2018-08-11,United States,,,
inlet-brewing-co-jupiter,Inlet Brewing Co,proprietor,4448 Nicole Cir,,,Jupiter,Florida,,33469,http://www.inletbrewingco.com,5613390004,2018-07-24,2018-08-24,United States,-80.10011389,26.96003048,
inner-compass-brewing-sanford,Inner Compass Brewing,micro,300 E 2nd St,,,Sanford,Florida,,32771-1312,http://www.innercompassbrewing.com,4074071792,2018-07-24,2018-08-24,United States,-81.270294,28.810888,
inoculum-ale-works-spring-hill,Inoculum Ale Works,micro,1320 Commercial Way,,,Spring Hill,Florida,,34606,http://www.inoculumaleworks.com,,2018-07-24,2018-08-24,United States,-82.551896,28.6060793,
